nFrameNo,nDetectId,nObjectType,nRealXPos[mm],nDistance[mm],nWidth[mm],nHeight[mm],nXSpeed,nZSpeed,nXAcceleration,nZAcceleration,,,image_xs[pixel],image_ys[pixel],image_width[pixel],image_height[pixel]
1025,9,0,-12816,37726,1669,2346,0,0,0,0,,,14,103,15,19
1025,21,0,-6261,26304,849,1573,0,0,0,0,,,63,155,11,19
1025,45,0,113,14571,766,1891,0,0,0,0,,,115,261,6,13
1026,25,0,-6432,27160,763,1494,0,0,0,0,,,61,144,14,31
1026,37,0,-447,11523,447,1585,0,0,0,0,,,112,315,4,10
1026,56,0,171,14333,900,1894,0,0,0,0,,,115,267,7,8
1027,7,0,-849,10002,813,2099,0,0,0,0,,,107,349,7,18
1027,24,0,-6426,27413,590,1951,0,0,0,0,,,62,142,11,28
1027,26,0,183,14578,889,2109,0,0,0,0,,,115,261,7,13
1028,10,0,-887,9897,526,2095,0,0,0,0,,,108,351,5,17
1028,21,0,-520,11599,568,1470,0,0,0,0,,,111,309,5,20
1028,32,0,-6306,26969,467,1951,0,0,0,0,,,65,150,8,18
1028,38,0,-10469,32237,616,1889,0,0,0,0,,,33,130,5,6
1028,46,0,165,14525,894,1902,0,0,0,0,,,115,262,7,12
1028,48,0,-8298,39420,518,2027,0,0,0,0,,,50,107,4,4
1029,4,0,-594,11564,740,1888,0,0,0,0,,,109,308,7,23
1029,6,0,-869,9822,616,2537,0,0,0,0,,,107,351,6,21
1029,29,0,-9797,30114,558,810,0,0,0,0,,,39,140,4,4
1029,51,0,113,14545,765,2087,0,0,0,0,,,115,262,6,12
1030,16,0,-678,11462,925,1741,0,0,0,0,,,108,310,8,22
1030,54,0,-10479,31289,318,1983,0,0,0,0,,,34,133,5,9
1031,42,0,175,14662,903,1902,0,0,0,0,,,115,261,7,9
1032,0,0,-875,9568,972,2523,0,0,0,0,,,106,356,9,22
1032,43,0,-10502,31811,703,1978,0,0,0,0,,,32,132,7,9
1034,3,0,-997,9421,563,2518,0,0,0,0,,,106,358,6,24
1034,9,0,-738,11334,915,1769,0,0,0,0,,,108,310,7,29
1034,25,0,-10831,29641,549,1648,0,0,0,0,,,29,143,5,5
1035,5,0,-963,9314,707,2512,0,0,0,0,,,106,360,7,26
1036,14,0,-924,9200,753,2503,0,0,0,0,,,107,362,6,20
1036,21,0,-741,11276,971,1807,0,0,0,0,,,107,312,9,25
1037,28,0,-789,11190,1084,1733,0,0,0,0,,,107,316,9,23
1037,56,0,-71,13361,855,1598,0,0,0,0,,,113,279,7,13
1038,1,0,-945,8978,719,2491,0,0,0,0,,,106,367,7,17
1038,14,0,-11122,30436,746,1783,0,0,0,0,,,27,138,5,8
1038,29,0,-79,13316,868,2062,0,0,0,0,,,113,280,7,14
1039,11,0,-11822,31831,380,989,0,0,0,0,,,23,134,4,3
1039,47,0,-8240,25998,404,2083,0,0,0,0,,,49,160,9,15
1041,38,0,-310,13303,580,1718,0,0,0,0,,,112,280,6,15
1041,57,0,-6497,39648,308,1375,0,0,0,0,,,64,103,5,10
1042,5,0,-1054,8599,663,2463,0,0,0,0,,,105,372,7,19
1043,30,0,-412,13253,776,1704,0,0,0,0,,,111,280,6,16
1043,47,0,-9334,25460,411,487,0,0,0,0,,,42,167,4,4
1044,37,0,-141,13168,1260,1701,0,0,0,0,,,111,282,10,15
1044,59,0,5788,20949,638,1353,0,0,0,0,,,160,200,6,9
1044,70,0,3630,16102,1550,1174,0,0,0,0,,,140,239,12,14
1046,31,0,-165,13200,1255,1721,0,0,0,0,,,111,281,10,16
1046,38,0,-6669,24085,302,1498,0,0,0,0,,,62,172,6,13
1046,64,0,-6741,30799,478,2044,0,0,0,0,,,63,137,4,6
1047,6,0,-1334,8085,725,2287,0,0,0,0,,,104,381,6,18
1047,40,0,-47,13298,1264,1900,0,0,0,0,,,112,275,10,23
1047,61,0,-6138,27890,383,1434,0,0,0,0,,,68,150,5,9
1047,69,0,-7226,26790,512,1682,0,0,0,0,,,58,156,6,10
1048,29,0,23,13264,1166,1903,0,0,0,0,,,113,276,9,22
1048,44,0,-6029,27774,365,1677,0,0,0,0,,,68,146,6,18
1048,62,0,-3745,14010,1290,1709,0,0,0,0,,,84,266,10,16
1049,62,0,-3670,13980,1162,1697,0,0,0,0,,,85,268,9,14
1050,17,0,-1272,9758,1044,2089,0,0,0,0,,,103,344,8,29
1050,39,0,-149,13134,1264,1908,0,0,0,0,,,111,282,10,17
1050,48,0,-10562,28671,548,1954,0,0,0,0,,,31,147,6,8
1050,59,0,-12104,34362,1356,2055,0,0,0,0,,,18,122,8,11
1051,8,0,-1477,7768,1036,2271,0,0,0,0,,,101,387,9,17
1051,20,0,-1244,9631,1123,2096,0,0,0,0,,,102,344,10,31
1052,45,0,-31,13050,1014,1881,0,0,0,0,,,113,283,8,16
1053,5,0,-1608,7621,1467,2265,0,0,0,0,,,99,389,12,20
1053,44,0,93,13062,1265,1906,0,0,0,0,,,113,283,10,16
1054,2,0,-1675,7509,1014,2537,0,0,0,0,,,99,392,9,21
1054,38,0,-23,13040,1505,1871,0,0,0,0,,,111,284,12,16
1055,1,0,-1684,7375,846,2523,0,0,0,0,,,100,393,9,22
1055,30,0,-94,13155,1384,1896,0,0,0,0,,,111,278,11,23
1056,16,0,-1676,9101,1475,2324,0,0,0,0,,,98,358,12,26
1056,38,0,-31,13109,1230,1905,0,0,0,0,,,112,280,10,21
1057,15,0,-1667,8992,1387,2323,0,0,0,0,,,99,359,10,27
1057,29,0,-54,13065,1203,1875,0,0,0,0,,,112,281,10,20
1058,37,0,-163,13006,1213,2069,0,0,0,0,,,111,284,10,17
1059,11,0,-1694,8800,1278,2321,0,0,0,0,,,99,362,10,27
1059,19,0,-2135,7086,1051,2500,0,0,0,0,,,97,399,9,15
1059,32,0,-93,12987,1141,1871,0,0,0,0,,,112,284,9,18
1059,48,0,6647,22870,369,1408,0,0,0,0,,,166,183,5,9
1060,13,0,-2095,7036,1094,2495,0,0,0,0,,,96,400,10,16
1060,19,0,-1779,8675,1385,2314,0,0,0,0,,,99,363,10,29
1060,52,0,-1037,17002,589,2145,0,0,0,0,,,107,236,5,8
1061,30,0,-2107,6977,1026,2491,0,0,0,0,,,96,401,10,17
1061,47,0,-147,12976,1249,1870,0,0,0,0,,,111,284,10,18
1061,72,0,-1830,8096,513,2285,0,0,0,0,,,101,388,5,4
1062,8,0,-2339,6900,425,1489,0,0,0,0,,,96,401,6,18
1062,31,0,-293,12917,1290,1715,0,0,0,0,,,110,285,10,18
1063,35,0,-38,12952,1479,1882,0,0,0,0,,,111,284,12,19
1063,59,0,-2037,7903,742,2273,0,0,0,0,,,99,392,5,5
1064,2,0,-2071,6726,945,2469,0,0,0,0,,,96,404,10,15
1064,27,0,-199,12855,1107,1883,0,0,0,0,,,111,287,9,16
1066,15,0,-2123,7962,1771,2280,0,0,0,0,,,94,375,14,32
1066,84,0,6371,21964,354,1366,0,0,0,0,,,165,193,4,4
1066,88,0,-984,17328,611,1958,0,0,0,0,,,107,230,5,14
1067,1,0,-2096,7968,1829,2573,0,0,0,0,,,95,377,13,28
1067,47,0,-1035,17320,580,1926,0,0,0,0,,,107,231,5,12
1069,1,0,-2231,7837,1467,2563,0,0,0,0,,,95,380,10,25
1069,45,0,-1129,17319,725,1947,0,0,0,0,,,106,230,6,14
1070,1,0,-2243,7750,1372,2266,0,0,0,0,,,94,383,11,23
1070,6,0,-352,12809,888,1708,0,0,0,0,,,111,285,7,21
1070,20,0,2746,22960,343,686,0,0,0,0,,,137,184,4,6
1070,61,0,-911,17515,670,2116,0,0,0,0,,,107,228,6,15
1070,68,0,-11324,59170,460,1061,0,0,0,0,,,26,71,5,5
1071,9,0,-168,12785,1284,1858,0,0,0,0,,,111,284,10,23
1071,45,0,-1036,17679,549,2104,0,0,0,0,,,107,226,5,15
1072,3,0,-168,12774,1291,2078,0,0,0,0,,,111,284,10,23
1072,41,0,-1312,19952,739,2195,0,0,0,0,,,104,209,6,9
1074,11,0,-68,12788,1208,1820,0,0,0,0,,,112,281,10,27
1075,22,0,-91,12772,1367,2062,0,0,0,0,,,111,283,11,26
1075,44,0,-1084,17952,622,2136,0,0,0,0,,,107,220,5,23
1075,57,0,-2556,28495,306,477,0,0,0,0,,,95,147,4,7
1076,13,0,-2357,7437,907,2530,0,0,0,0,,,93,392,11,19
1077,14,0,-98,12691,1108,1874,0,0,0,0,,,112,282,9,28
1077,50,0,-1088,17840,618,2144,0,0,0,0,,,107,221,5,23
1078,1,0,-166,12622,1011,1736,0,0,0,0,,,112,286,8,24
1078,36,0,-727,17899,1402,2183,0,0,0,0,,,107,214,10,33
1078,52,0,-10922,57247,547,1061,0,0,0,0,,,28,72,7,5
1078,55,0,-6675,29685,337,1491,0,0,0,0,,,63,141,4,7
1079,62,0,-8312,25501,488,1662,0,0,0,0,,,49,165,7,11
1079,73,0,939,22772,626,776,0,0,0,0,,,122,181,6,12
1080,15,0,-83,12752,1136,1883,0,0,0,0,,,112,279,9,33
1080,38,0,-2310,7261,872,2240,0,0,0,0,,,95,397,7,14
1081,12,0,-118,12409,1009,1699,0,0,0,0,,,112,295,9,16
1081,25,0,612,13472,757,1611,0,0,0,0,,,119,278,6,14
1081,32,0,-1244,18249,1058,2182,0,0,0,0,,,104,216,8,30
1081,36,0,2740,10251,416,1428,0,0,0,0,,,136,345,4,7
1081,55,0,-6693,29452,334,1550,0,0,0,0,,,63,142,4,7
1082,25,0,-528,2238,353,424,0,0,0,0,,,111,615,4,13
1083,13,0,129,12739,1561,2453,0,0,0,0,,,112,277,13,36
1084,5,0,45,12697,1389,1868,0,0,0,0,,,112,279,11,35
1084,29,0,-6079,22194,451,1473,0,0,0,0,,,69,185,4,14
1085,3,0,99,12745,1509,1920,0,0,0,0,,,112,277,13,37
1085,13,0,-7944,30256,687,1863,0,0,0,0,,,51,138,6,11
1085,25,0,-781,18154,1791,2182,0,0,0,0,,,104,214,14,32
1086,4,0,-11973,52963,443,1013,0,0,0,0,,,21,78,5,6
1086,21,0,-8462,32086,825,2110,0,0,0,0,,,42,121,14,24
1086,35,0,-1077,18570,1466,2187,0,0,0,0,,,104,210,11,35
1086,49,0,-5899,21168,582,1531,0,0,0,0,,,69,198,6,10
1086,60,0,-9081,25266,347,1405,0,0,0,0,,,44,167,4,6
1087,29,0,-8387,31728,834,1575,0,0,0,0,,,44,126,12,20
1087,65,0,6373,22017,342,1395,0,0,0,0,,,165,191,5,8
1087,73,0,-9022,25060,509,1318,0,0,0,0,,,45,166,4,9
1087,75,0,-7199,30865,332,1827,0,0,0,0,,,60,135,4,8
1088,1,0,-8051,30595,1024,1591,0,0,0,0,,,45,126,16,29
1088,4,0,-7353,32961,689,1517,0,0,0,0,,,55,126,6,12
1088,33,0,-826,18187,1892,2186,0,0,0,0,,,103,215,15,30
1089,7,0,-8282,31049,779,1207,0,0,0,0,,,45,127,13,27
1089,25,0,-7607,45756,355,1997,0,0,0,0,,,55,89,7,9
1089,57,0,-8249,25928,341,1953,0,0,0,0,,,49,161,7,13
1090,8,0,-8442,31508,772,1300,0,0,0,0,,,41,121,16,34
1090,23,0,143,12591,1588,2439,0,0,0,0,,,112,279,14,37
1091,32,0,-745,18337,1996,2193,0,0,0,0,,,102,214,17,29
1091,41,0,164,12509,1428,1795,0,0,0,0,,,113,284,12,32
1092,6,0,-7765,28917,397,916,0,0,0,0,,,53,143,7,10
1092,26,0,81,12464,1446,1885,0,0,0,0,,,112,286,12,30
1092,36,0,-1058,18253,1430,2183,0,0,0,0,,,103,214,12,32
1093,8,0,-8072,29994,394,968,0,0,0,0,,,49,136,9,16
1093,33,0,-1079,18423,1443,2192,0,0,0,0,,,103,213,12,32
1094,11,0,-7696,28408,373,849,0,0,0,0,,,54,144,6,17
1094,71,0,-8749,23786,369,1764,0,0,0,0,,,46,178,4,5
1095,7,0,94,12177,1507,1784,0,0,0,0,,,112,299,12,18
1095,30,0,-8229,25864,448,1655,0,0,0,0,,,49,161,8,14
1095,33,0,-926,18231,2093,2191,0,0,0,0,,,103,213,15,34
1097,17,0,21,12089,1344,1764,0,0,0,0,,,112,302,11,16
1097,28,0,-850,18463,1910,2186,0,0,0,0,,,103,210,15,36
1097,64,0,-7596,32075,1112,1822,0,0,0,0,,,51,128,9,17
1098,49,0,-943,18569,2132,2187,0,0,0,0,,,103,210,15,34
1100,9,0,159,12157,1374,1883,0,0,0,0,,,113,298,11,20
1100,10,0,-834,18365,1889,2185,0,0,0,0,,,103,211,15,36
1100,48,0,-1715,13723,779,1846,0,0,0,0,,,101,277,6,7
1101,6,0,-8772,53534,320,1088,0,0,0,0,,,47,78,4,4
1101,16,0,-1070,18459,1446,2185,0,0,0,0,,,103,213,12,32
1101,20,0,43,12060,1370,1875,0,0,0,0,,,112,302,11,17
1101,44,0,-8108,31823,323,1636,0,0,0,0,,,50,126,8,18
1101,54,0,-7454,37205,556,1424,0,0,0,0,,,58,112,5,6
1102,52,0,102,12211,1504,1884,0,0,0,0,,,112,295,12,25
1102,64,0,-8179,31878,343,1639,0,0,0,0,,,50,127,7,14
1102,67,0,-7681,32933,433,1240,0,0,0,0,,,54,127,4,9
1103,31,0,123,12116,1289,1884,0,0,0,0,,,113,299,10,20
1104,17,0,65,12150,1395,1874,0,0,0,0,,,112,297,12,25
1105,14,0,196,12169,1681,1863,0,0,0,0,,,112,296,14,26
1105,20,0,-966,16833,1288,2154,0,0,0,0,,,104,225,11,32
1106,10,0,-720,16512,918,2162,0,0,0,0,,,108,227,7,32
1106,14,0,-8684,32705,547,1193,0,0,0,0,,,45,126,7,12
1106,20,0,94,12173,1463,1878,0,0,0,0,,,112,296,12,26
1106,30,0,-7447,40563,339,485,0,0,0,0,,,56,103,5,6
1106,36,0,-14516,43112,696,1366,0,0,0,0,,,1,96,4,7
1107,39,0,-14681,43601,651,1434,0,0,0,0,,,1,96,4,5
1107,43,0,-7775,33333,518,1275,0,0,0,0,,,54,127,5,4
1108,10,0,-8080,30362,490,1144,0,0,0,0,,,47,131,11,19
1108,14,0,-7561,32333,483,1102,0,0,0,0,,,54,127,6,13
1109,22,0,168,12223,1608,1717,0,0,0,0,,,112,292,14,29
1110,9,0,-2569,28450,323,1225,0,0,0,0,,,95,140,4,16
1110,23,0,-8310,30877,313,997,0,0,0,0,,,50,137,4,5
1110,31,0,-804,16006,804,2153,0,0,0,0,,,108,243,6,15
1110,45,0,-5482,35259,527,1644,0,0,0,0,,,72,117,5,8
1110,49,0,-7452,37419,425,850,0,0,0,0,,,58,111,4,6
1110,54,0,-14118,42228,429,1515,0,0,0,0,,,5,99,4,5
1111,36,0,65,12146,1402,1714,0,0,0,0,,,112,296,11,27
1111,45,0,-965,16151,1362,2144,0,0,0,0,,,104,241,11,16
1111,54,0,-14142,42226,555,1616,0,0,0,0,,,5,99,4,5
1112,8,0,79,12071,1407,1711,0,0,0,0,,,112,299,11,24
1112,13,0,-1079,16266,1576,2159,0,0,0,0,,,103,238,12,18
1112,29,0,-5465,35150,988,2270,0,0,0,0,,,71,117,6,10
1113,3,0,149,11897,1344,1714,0,0,0,0,,,113,306,11,17
1113,16,0,-914,16091,1289,2146,0,0,0,0,,,104,242,11,15
1113,38,0,-14610,43468,545,1273,0,0,0,0,,,1,95,5,6
1113,50,0,-12736,66759,439,1117,0,0,0,0,,,16,62,4,5
1114,16,0,149,11933,1313,1720,0,0,0,0,,,113,305,11,17
1115,12,0,157,11955,1337,1716,0,0,0,0,,,113,304,11,19
1115,32,0,-5625,23750,539,823,0,0,0,0,,,70,178,5,7
1116,16,0,100,12024,1502,1718,0,0,0,0,,,112,301,12,22
1116,40,0,2942,10514,339,427,0,0,0,0,,,138,332,5,16
1117,61,0,-14553,43145,619,1470,0,0,0,0,,,1,98,4,5
1118,13,0,-4598,15852,1668,1782,0,0,0,0,,,76,243,12,16
1118,23,0,108,12122,1486,1718,0,0,0,0,,,112,297,12,26
1118,30,0,-1223,16774,642,1946,0,0,0,0,,,104,237,6,9
1119,20,0,86,11996,1413,1721,0,0,0,0,,,112,302,12,21
1119,42,0,-5512,30520,565,1442,0,0,0,0,,,72,139,4,4
1120,40,0,135,11954,1336,1715,0,0,0,0,,,113,304,11,18
1120,44,0,-732,16106,664,2138,0,0,0,0,,,109,245,5,9
1120,67,0,-12753,47917,315,1346,0,0,0,0,,,13,87,7,6
1121,30,0,-4643,15877,1414,1832,0,0,0,0,,,77,242,10,17
1121,32,0,108,12106,1506,1802,0,0,0,0,,,112,298,12,25
1121,42,0,-743,16137,665,2142,0,0,0,0,,,109,242,5,15
1121,58,0,-14368,42748,613,1457,0,0,0,0,,,3,97,5,5
1122,13,0,121,11955,1287,1716,0,0,0,0,,,113,304,10,19
1122,15,0,-882,16206,959,2151,0,0,0,0,,,106,242,8,14
1122,16,0,-4472,15611,1587,1736,0,0,0,0,,,76,245,13,17
1123,12,0,-4587,15687,1604,1763,0,0,0,0,,,76,244,12,18
1123,25,0,-64,11916,855,1724,0,0,0,0,,,113,305,7,18
1123,34,0,-7287,39687,308,1234,0,0,0,0,,,59,106,4,4
1124,15,0,-4522,15851,1545,1782,0,0,0,0,,,76,241,12,19
1124,21,0,113,11912,1289,1731,0,0,0,0,,,113,305,10,18
1124,45,0,-11849,43737,392,784,0,0,0,0,,,22,95,5,6
1124,47,0,-14099,42021,578,1432,0,0,0,0,,,6,99,4,5
1125,37,0,-4593,15969,1203,1757,0,0,0,0,,,78,243,8,14
1125,39,0,-729,16483,640,2149,0,0,0,0,,,109,241,5,7
1126,31,0,-13609,51136,336,1406,0,0,0,0,,,6,81,7,5
1126,33,0,-4685,15699,713,1652,0,0,0,0,,,79,247,5,12
1126,36,0,-710,16269,642,2150,0,0,0,0,,,109,242,5,10
1127,38,0,121,11924,1283,1811,0,0,0,0,,,113,305,10,18
1128,28,0,-4802,16322,585,995,0,0,0,0,,,78,241,5,10
1128,29,0,5786,20156,614,1386,0,0,0,0,,,159,206,6,11
1128,40,0,-14077,41660,747,1918,0,0,0,0,,,2,98,9,11
1128,54,0,-11582,31488,338,1224,0,0,0,0,,,24,135,4,3
1130,60,0,-8033,25249,332,2068,0,0,0,0,,,52,167,6,9
1130,63,0,2815,10103,447,694,0,0,0,0,,,137,351,4,6
1131,9,0,215,12018,1674,2350,0,0,0,0,,,112,301,13,22
1131,24,0,-931,16744,1241,2163,0,0,0,0,,,105,237,10,10
1132,22,0,94,12114,1456,1869,0,0,0,0,,,112,297,12,27
1132,64,0,-1078,17336,622,1949,0,0,0,0,,,106,232,5,8
1133,20,0,-8941,28154,420,1616,0,0,0,0,,,44,147,6,8
1133,26,0,156,11912,1367,1866,0,0,0,0,,,113,305,11,19
1134,10,0,-12363,37178,1111,2067,0,0,0,0,,,18,107,11,15
1134,23,0,115,12065,1464,1868,0,0,0,0,,,112,299,12,24
1135,7,0,-11725,35389,825,2031,0,0,0,0,,,25,116,7,10
1135,28,0,80,12182,1428,1857,0,0,0,0,,,112,294,11,28
1135,35,0,-12071,44655,454,1281,0,0,0,0,,,20,93,6,7
1136,10,0,-14221,41353,1286,1879,0,0,0,0,,,1,99,10,12
1136,17,0,122,12023,1510,1869,0,0,0,0,,,112,301,13,21
1136,28,0,-6565,38250,594,1944,0,0,0,0,,,64,109,5,7
1137,27,0,-4847,28947,813,1038,0,0,0,0,,,75,141,10,15
1137,47,0,107,12012,1300,1875,0,0,0,0,,,112,302,11,20
1138,7,0,-12382,36070,1445,2157,0,0,0,0,,,16,111,18,20
1138,10,0,-789,17367,1796,2170,0,0,0,0,,,103,225,15,21
1138,27,0,184,11876,1157,1860,0,0,0,0,,,114,307,9,16
1138,64,0,-4750,28881,518,1019,0,0,0,0,,,78,147,5,6
1139,7,0,5872,20584,455,1268,0,0,0,0,,,160,203,6,10
1140,4,0,-11252,32893,1672,2321,0,0,0,0,,,23,114,24,37
1140,15,0,-712,17509,1874,2178,0,0,0,0,,,103,222,16,23
1140,49,0,-5698,31036,389,1540,0,0,0,0,,,71,137,4,4
1140,54,0,-11346,59471,497,640,0,0,0,0,,,26,71,4,5
1141,16,0,-737,17608,1927,2179,0,0,0,0,,,103,222,16,23
1141,30,0,-4960,28696,343,497,0,0,0,0,,,76,148,4,5
1141,31,0,293,11954,1515,1844,0,0,0,0,,,113,304,12,18
1142,49,0,64,12006,1364,1852,0,0,0,0,,,112,302,12,20
1142,52,0,-10597,29580,513,1539,0,0,0,0,,,33,140,4,8
1142,55,0,-10163,31237,597,2017,0,0,0,0,,,33,129,9,15
1142,71,0,-5998,21757,455,1535,0,0,0,0,,,67,187,7,22
1143,11,0,-818,17548,2078,2172,0,0,0,0,,,103,222,16,23
1143,17,0,-6045,21643,608,1527,0,0,0,0,,,69,190,5,17
1143,39,0,-10066,30771,478,1895,0,0,0,0,,,36,138,4,5
1144,13,0,-764,18266,1988,2184,0,0,0,0,,,103,213,16,32
1144,43,0,71,12004,1378,1852,0,0,0,0,,,112,302,11,20
1145,41,0,-5973,21387,601,1765,0,0,0,0,,,69,195,5,12
1146,19,0,143,11991,1384,1857,0,0,0,0,,,112,303,12,18
1147,21,0,78,11989,1340,1864,0,0,0,0,,,112,302,11,21
1147,28,0,3053,40850,439,439,0,0,0,0,,,138,101,6,8
1148,14,0,-1339,19313,1166,2206,0,0,0,0,,,101,183,11,57
1148,23,0,36,12142,1328,1873,0,0,0,0,,,112,296,11,27
1149,37,0,173,12100,1599,1867,0,0,0,0,,,112,298,13,24
1149,39,0,-663,18486,1802,2189,0,0,0,0,,,105,202,14,45
1150,42,0,-6090,21761,650,1561,0,0,0,0,,,67,189,7,18
1150,51,0,21,12113,1296,1869,0,0,0,0,,,112,298,11,23
1151,19,0,100,12046,1455,1880,0,0,0,0,,,112,300,12,21
1152,16,0,-1238,18002,1098,2185,0,0,0,0,,,102,223,10,14
1152,27,0,71,12018,1380,1868,0,0,0,0,,,112,301,11,22
1152,35,0,-10694,29170,471,1762,0,0,0,0,,,31,146,4,4
1153,56,0,2617,10203,640,1934,0,0,0,0,,,135,343,5,12
1153,66,0,-1255,19988,848,2199,0,0,0,0,,,105,190,7,35
1154,16,0,-1349,18050,896,2148,0,0,0,0,,,102,224,8,14
1154,30,0,86,12054,1413,1888,0,0,0,0,,,112,300,12,23
1155,17,0,-1237,17841,1099,2176,0,0,0,0,,,102,224,10,15
1155,20,0,65,12080,1379,1943,0,0,0,0,,,112,298,11,25
1155,21,0,512,21413,409,755,0,0,0,0,,,119,195,4,8
1156,19,0,-14671,54633,457,1666,0,0,0,0,,,1,76,4,5
1157,29,0,114,12012,1300,1889,0,0,0,0,,,112,302,11,20
1158,34,0,-1368,20425,794,2211,0,0,0,0,,,104,185,6,33
1161,37,0,95,12257,1458,2008,0,0,0,0,,,112,290,12,33
1161,56,0,-1672,19691,577,2202,0,0,0,0,,,102,210,4,13
1163,1,0,-10280,32008,650,2067,0,0,0,0,,,30,125,13,22
1164,18,0,-9833,30448,764,2075,0,0,0,0,,,31,128,17,29
1164,20,0,-10137,28156,639,1768,0,0,0,0,,,32,146,10,11
1164,30,0,-1417,19910,1143,2202,0,0,0,0,,,100,185,12,46
1164,57,0,288,12071,1819,2353,0,0,0,0,,,112,298,14,24
1164,70,0,-7358,44576,346,1492,0,0,0,0,,,58,94,4,4
1165,36,0,-1383,19941,1204,2218,0,0,0,0,,,100,181,12,49
1165,50,0,-128,11932,713,1755,0,0,0,0,,,113,304,6,19
1167,40,0,608,11828,495,1825,0,0,0,0,,,120,306,4,17
1168,27,0,-1519,20003,1304,2213,0,0,0,0,,,100,185,11,43
1170,3,0,-4162,15852,1469,1592,0,0,0,0,,,81,240,10,23
1170,35,0,-1400,19845,1151,2207,0,0,0,0,,,101,187,11,44
1170,96,0,-4886,29284,490,998,0,0,0,0,,,77,145,4,4
1171,0,0,2874,38761,440,1182,0,0,0,0,,,136,101,8,21
1171,25,0,107,11991,1448,1800,0,0,0,0,,,112,301,12,23
1171,30,0,-1367,19884,1224,2211,0,0,0,0,,,100,182,12,48
1172,14,0,-4041,15938,1496,1610,0,0,0,0,,,82,238,10,26
1172,58,0,206,11902,1380,1793,0,0,0,0,,,113,305,11,20
1173,20,0,-3979,15955,1269,1622,0,0,0,0,,,82,238,10,26
1173,36,0,-1391,19888,1189,2212,0,0,0,0,,,100,185,12,47
1173,46,0,100,12033,1446,1849,0,0,0,0,,,112,296,12,29
1173,85,0,1157,20810,784,1207,0,0,0,0,,,123,203,7,10
1173,90,0,-12978,68457,491,818,0,0,0,0,,,13,60,6,6
1174,8,0,-4149,16022,1600,1619,0,0,0,0,,,81,236,11,26
1174,16,0,-1423,19996,1124,2212,0,0,0,0,,,100,182,12,47
1174,24,0,324,12053,1895,2364,0,0,0,0,,,112,294,15,34
1174,80,0,-7817,36006,1098,1938,0,0,0,0,,,53,116,6,7
1175,11,0,263,11889,1756,2268,0,0,0,0,,,112,301,14,28
1175,35,0,-1423,19840,1139,2207,0,0,0,0,,,102,192,10,38
1176,0,0,-4043,15832,1145,1647,0,0,0,0,,,82,242,9,20
1176,30,0,-1490,19937,1275,2217,0,0,0,0,,,101,178,11,53
1176,73,0,5103,17741,551,2291,0,0,0,0,,,155,230,5,8
1176,79,0,-14258,43425,623,1766,0,0,0,0,,,5,96,4,5
1177,4,0,-1414,19878,1141,2199,0,0,0,0,,,100,184,12,47
1177,20,0,-4256,16065,1239,1662,0,0,0,0,,,81,238,9,22
1177,22,0,133,11786,1254,2142,0,0,0,0,,,113,305,10,28
1177,74,0,-8083,25357,303,1592,0,0,0,0,,,52,167,5,7
1178,15,0,-4232,15727,1213,1683,0,0,0,0,,,81,246,9,15
1178,25,0,148,11805,1263,1856,0,0,0,0,,,113,304,10,28
1179,20,0,-1417,19918,1131,2215,0,0,0,0,,,102,185,10,45
1180,14,0,-1423,20006,1124,2201,0,0,0,0,,,101,185,11,44
1180,24,0,112,11792,1304,1805,0,0,0,0,,,112,302,12,32
1180,68,0,-4194,15761,1065,1687,0,0,0,0,,,81,247,8,11
1181,22,0,119,11752,1286,1792,0,0,0,0,,,113,303,10,32
1181,55,0,-4205,15662,1133,1667,0,0,0,0,,,81,249,8,10
1181,73,0,638,21365,472,626,0,0,0,0,,,120,197,4,7
1182,8,0,118,11690,1286,1789,0,0,0,0,,,112,303,11,33
1182,13,0,1243,11878,532,2365,0,0,0,0,,,124,304,5,15
1182,31,0,-1443,19943,1085,2206,0,0,0,0,,,102,188,9,42
1182,43,0,-4160,15703,1051,1652,0,0,0,0,,,81,248,9,10
1183,11,0,111,11677,1292,1787,0,0,0,0,,,112,304,11,34
1183,30,0,-1412,19520,1132,2206,0,0,0,0,,,101,209,11,21
1183,80,0,-3945,15707,648,1672,0,0,0,0,,,84,249,5,8
1184,7,0,173,11590,1310,1788,0,0,0,0,,,113,306,11,34
1184,46,0,-10129,49524,325,740,0,0,0,0,,,36,84,5,5
1185,12,0,138,11616,1292,2077,0,0,0,0,,,113,305,11,36
1185,47,0,-4234,15839,1250,1686,0,0,0,0,,,81,243,9,18
1186,13,0,103,11534,1227,2083,0,0,0,0,,,113,306,10,35
1186,36,0,-1385,19468,1094,2188,0,0,0,0,,,102,211,10,18
1186,57,0,-4059,15748,894,1695,0,0,0,0,,,83,245,6,16
1187,4,0,102,11470,1227,1811,0,0,0,0,,,113,307,10,37
1187,25,0,-13469,71042,552,977,0,0,0,0,,,10,58,6,5
1187,32,0,-10706,40594,509,704,0,0,0,0,,,30,103,5,7
1188,7,0,67,11226,751,1812,0,0,0,0,,,114,313,7,33
1188,51,0,-11408,42203,378,1236,0,0,0,0,,,27,99,4,5
1189,5,0,133,11150,726,1793,0,0,0,0,,,115,314,6,31
1189,33,0,-6041,21630,646,1668,0,0,0,0,,,66,190,9,18
